temp,pres,hum,accel,ts,run_id,floor,day_id,location
23.25,985.64,32.11,-0.37,2021-01-01 00:00:36,5,12,1,buffalo
23.26,985.59,32.21,-0.55,2021-01-01 00:00:37,5,12,1,buffalo
23.26,985.56,32.25,-0.25,2021-01-01 00:00:37,5,12,1,buffalo
23.25,985.61,32.19,-0.6,2021-01-01 00:00:38,5,12,1,buffalo
23.26,985.62,32.15,-0.37,2021-01-01 00:00:39,5,12,1,buffalo
23.26,985.63,32.13,-0.31,2021-01-01 00:00:39,5,12,1,buffalo
23.26,985.56,32.11,-0.48,2021-01-01 00:00:40,5,12,1,buffalo
23.26,985.54,32.11,-0.24,2021-01-01 00:00:40,5,12,1,buffalo
23.26,985.6,32.11,-0.36,2021-01-01 00:00:41,5,12,1,buffalo
23.27,985.58,32.11,-0.3,2021-01-01 00:00:42,5,12,1,buffalo
23.27,985.5,32.1,-0.4,2021-01-01 00:00:42,5,12,1,buffalo
23.28,985.57,32.07,-0.27,2021-01-01 00:00:43,5,12,1,buffalo
23.27,985.55,32.05,-0.92,2021-01-01 00:00:43,5,12,1,buffalo
23.27,985.64,32.04,-1.32,2021-01-01 00:00:44,5,12,1,buffalo
23.28,985.62,32.04,-1.17,2021-01-01 00:00:45,5,12,1,buffalo
23.28,985.66,32.06,-0.97,2021-01-01 00:00:45,5,0,1,buffalo
23.27,985.81,32.02,-0.63,2021-01-01 00:00:46,5,0,1,buffalo
23.28,985.9,32.0,-0.18,2021-01-01 00:00:46,5,0,1,buffalo
23.28,986.06,31.91,0.13,2021-01-01 00:00:47,5,0,1,buffalo
23.28,986.18,31.86,0.62,2021-01-01 00:00:48,5,0,1,buffalo
23.28,986.31,31.82,0.35,2021-01-01 00:00:48,5,0,1,buffalo
23.29,986.31,31.81,0.0,2021-01-01 00:00:49,5,10,1,buffalo
23.27,986.31,31.8,-0.24,2021-01-01 00:00:50,5,10,1,buffalo
23.27,986.28,31.79,-0.37,2021-01-01 00:00:50,5,10,1,buffalo
23.29,986.33,31.8,-0.35,2021-01-01 00:00:51,5,10,1,buffalo
23.29,986.34,31.78,-0.24,2021-01-01 00:00:51,5,10,1,buffalo
23.29,986.34,31.81,-0.4,2021-01-01 00:00:52,5,10,1,buffalo
23.28,986.37,31.83,-0.26,2021-01-01 00:00:53,5,10,1,buffalo
23.29,986.36,31.83,-0.25,2021-01-01 00:00:53,5,10,1,buffalo
23.29,986.36,31.71,-0.37,2021-01-01 00:00:54,5,10,1,buffalo
23.29,986.36,31.66,-0.33,2021-01-01 00:00:54,5,10,1,buffalo
23.29,986.36,31.64,-0.29,2021-01-01 00:00:55,5,10,1,buffalo
23.29,986.42,31.62,-0.44,2021-01-01 00:00:56,5,10,1,buffalo
23.29,986.45,31.58,-0.25,2021-01-01 00:00:56,5,10,1,buffalo
23.3,986.43,31.58,-0.41,2021-01-01 00:00:57,5,10,1,buffalo
23.3,986.35,31.51,-0.35,2021-01-01 00:00:57,5,10,1,buffalo
23.31,986.44,31.47,-0.32,2021-01-01 00:00:58,5,10,1,buffalo
23.3,986.38,31.49,-0.41,2021-01-01 00:00:59,5,10,1,buffalo
23.3,986.3,31.52,-0.28,2021-01-01 00:00:59,5,10,1,buffalo
23.31,986.39,31.53,-0.34,2021-01-01 00:01:00,5,10,1,buffalo
23.31,986.37,31.58,-0.35,2021-01-01 00:01:01,5,10,1,buffalo
23.32,986.41,31.61,-0.26,2021-01-01 00:01:01,5,10,1,buffalo
23.31,986.44,31.62,-0.58,2021-01-01 00:01:02,5,10,1,buffalo
23.31,986.31,31.65,-0.2,2021-01-01 00:01:02,5,10,1,buffalo
23.32,986.35,31.66,-0.35,2021-01-01 00:01:03,5,10,1,buffalo
23.31,986.37,31.67,-0.38,2021-01-01 00:01:04,5,10,1,buffalo
23.31,986.4,31.67,-0.41,2021-01-01 00:01:04,5,10,1,buffalo
23.31,986.37,31.67,-0.36,2021-01-01 00:01:05,5,10,1,buffalo
23.32,986.41,31.68,-0.3,2021-01-01 00:01:05,5,10,1,buffalo
23.32,986.33,31.77,-1.05,2021-01-01 00:01:06,5,10,1,buffalo
23.32,986.41,31.91,-1.03,2021-01-01 00:01:07,5,10,1,buffalo
23.32,986.49,32.06,-0.9799999,2021-01-01 00:01:07,5,0,1,buffalo
23.32,986.66,32.01,-0.89,2021-01-01 00:01:08,5,0,1,buffalo
23.31,986.62,31.93,-0.9799999,2021-01-01 00:01:08,5,0,1,buffalo
23.32,986.9,31.86,-0.46,2021-01-01 00:01:09,5,0,1,buffalo
23.32,987.05,31.82,0.0,2021-01-01 00:01:10,5,0,1,buffalo
23.32,987.18,31.81,0.13,2021-01-01 00:01:10,5,0,1,buffalo
23.32,987.29,31.75,0.31,2021-01-01 00:01:11,5,0,1,buffalo
23.33,987.44,31.69,0.54,2021-01-01 00:01:12,5,0,1,buffalo
23.32,987.46,31.66,0.21,2021-01-01 00:01:12,5,7,1,buffalo
23.32,987.46,31.62,0.07,2021-01-01 00:01:13,5,7,1,buffalo
23.33,987.47,31.61,-0.33,2021-01-01 00:01:13,5,7,1,buffalo
23.32,987.46,31.57,-0.17,2021-01-01 00:01:14,5,7,1,buffalo
23.33,987.51,31.54,-0.31,2021-01-01 00:01:15,5,7,1,buffalo
23.35,987.54,31.51,-0.39,2021-01-01 00:01:15,5,7,1,buffalo
23.33,987.51,31.49,-0.14,2021-01-01 00:01:16,5,7,1,buffalo
23.33,987.53,31.48,-0.59,2021-01-01 00:01:16,5,7,1,buffalo
23.34,987.51,31.49,-0.16,2021-01-01 00:01:17,5,7,1,buffalo
23.35,987.54,31.47,-0.09999999,2021-01-01 00:01:18,5,7,1,buffalo
23.34,987.49,31.47,-0.46,2021-01-01 00:01:18,5,7,1,buffalo
23.35,987.5,31.51,-0.31,2021-01-01 00:01:19,5,7,1,buffalo
